#filename,primary,secondary,shape,valid
n02958343_12919.JPEG,yellow,blue,hatchback,1
n02958343_12923.JPEG,red,white,coupe,1
n02958343_12943.JPEG,black,white,hatchback,1
n02958343_12978.JPEG,black,,coupe,1
n02958343_12984.JPEG,grey,,van,1
n02958343_13005.JPEG,black,white,coupe,1
n02958343_13019.JPEG,black,grey,coupe,1
n02958343_13036.JPEG,blue,,city,0
n02958343_13043.JPEG,black,,coupe,1
n02958343_13115.JPEG,red,,coupe,1
n02958343_13142.JPEG,black,,pickup,1
n02958343_13170.JPEG,red,white,coupe,1
n02958343_13202.JPEG,grey,,sedan,1
n02958343_13204.JPEG,grey,,convertible,1
n02958343_13233.JPEG,white,green,coupe,1
n02958343_13280.JPEG,grey,,sedan,1
n02958343_13319.JPEG,white,green,coupe,1
n02958343_13320.JPEG,white,black,hatchback,1
n02958343_13346.JPEG,green,,sedan,1
n02958343_13353.JPEG,blue,,hatchback,1
n02958343_13360.JPEG,red,green,SUV,1
n02958343_13404.JPEG,white,black,hatchback,1
n02958343_13441.JPEG,orange,white,hatchback,1
n02958343_13443.JPEG,white,,coupe,1
n02958343_13450.JPEG,green,,hatchback,1
n02958343_13459.JPEG,white,,coupe,1
n02958343_13472.JPEG,red,white,hatchback,1
n02958343_13488.JPEG,blue,white,convertible,1
n02958343_13502.JPEG,white,,van,0
n02958343_13514.JPEG,white,blue,coupe,1
n02958343_13515.JPEG,white,red,coupe,1
n02958343_13594.JPEG,blue,yellow,hatchback,1
n02958343_13612.JPEG,blue,yellow,hatchback,1
n02958343_13615.JPEG,green,,hatchback,1
n02958343_13634.JPEG,black,,coupe,0
n02958343_13674.JPEG,black,,SUV,1
n02958343_13771.JPEG,black,,coupe,1
n02958343_13798.JPEG,orange,,coupe,1
n02958343_13803.JPEG,grey,,sedan,1
n02958343_13814.JPEG,grey,,convertible,1
n02958343_13818.JPEG,yellow,,coupe,1
n02958343_13841.JPEG,black,,coupe,1
n02958343_13874.JPEG,white,,sedan,1
n02958343_13916.JPEG,black,,sedan,1
n02958343_13941.JPEG,blue,,hatchback,1
n02958343_14054.JPEG,red,,SUV,1
n02958343_14055.JPEG,grey,,van,1
n02958343_14098.JPEG,orange,white,sedan,1
n02958343_14120.JPEG,white,blue,sedan,1
n02958343_14132.JPEG,black,,sedan,1
n02958343_14185.JPEG,grey,,coupe,1
n02958343_14237.JPEG,black,white,sedan,1
n02958343_14255.JPEG,black,white,coupe,1
n02958343_14261.JPEG,black,,coupe,1
n02958343_14262.JPEG,green,black,sedan,1
n02958343_14280.JPEG,black,grey,coupe,1
n02958343_14288.JPEG,black,,sedan,0
n02958343_14295.JPEG,grey,,coupe,1
n02958343_14347.JPEG,blue,grey,sedan,1
n02958343_14365.JPEG,blue,,sedan,1
n02958343_14420.JPEG,red,,hatchback,1
n02958343_14424.JPEG,black,,sedan,1
n02958343_14448.JPEG,white,,sedan,1
n02958343_14471.JPEG,pink,white,sedan,1
n02958343_14513.JPEG,black,,hatchback,1
n02958343_14515.JPEG,blue,,van,1
n02958343_14576.JPEG,green,yellow,van,1
n02958343_14600.JPEG,yellow,black,coupe,1
n02958343_14608.JPEG,blue,,city,1
n02958343_14653.JPEG,blue,,hatchback,1
n02958343_14674.JPEG,white,,van,1
n02958343_14698.JPEG,white,green,coupe,1
n02958343_14700.JPEG,white,,oldtimer,1
n02958343_14710.JPEG,green,,sedan,1
n02958343_14718.JPEG,white,,hatchback,1
n02958343_14732.JPEG,red,,coupe,1
n02958343_14733.JPEG,white,,coupe,1
n02958343_14739.JPEG,red,,hatchback,1
n02958343_14752.JPEG,grey,,hatchback,1
n02958343_14759.JPEG,yellow,,hatchback,1
n02958343_14760.JPEG,blue,,hatchback,1
n02958343_14790.JPEG,grey,,SUV,0
n02958343_14872.JPEG,green,,oldtimer,1
n02958343_16309.JPEG,green,,sedan,0
n02958343_16403.JPEG,white,black,coupe,1
n02958343_16580.JPEG,green,,coupe,1
n02958343_17031.JPEG,grey,,SUV,1
n02958343_18343.JPEG,grey,,coupe,1
n02958343_18761.JPEG,grey,,coupe,1
n02958343_18972.JPEG,black,,coupe,1
n02958343_19208.JPEG,green,white,convertible,1
n02958343_19290.JPEG,white,,sedan,1
n02958343_20771.JPEG,black,,sedan,1
n02958343_22067.JPEG,grey,,sedan,1
n02958343_22657.JPEG,red,white,sedan,1
n02958343_22852.JPEG,black,,convertible,1
n02958343_23074.JPEG,blue,,sedan,1
n02958343_24067.JPEG,grey,,coupe,1
n02958343_24245.JPEG,grey,,sedan,1
n02958343_24294.JPEG,green,white,hatchback,1
n02958343_25185.JPEG,grey,,convertible,1
n02958343_28376.JPEG,white,,convertible,1
n02958343_28408.JPEG,pink,,convertible,1
n02958343_28735.JPEG,grey,,coupe,0
n02958343_28739.JPEG,red,,sedan,0
n02958343_28760.JPEG,black,,sedan,0
n02958343_29387.JPEG,red,grey,hatchback,1
n02958343_29460.JPEG,yellow,,coupe,1
n02958343_33319.JPEG,grey,,convertible,0
n02958343_34203.JPEG,red,,convertible,1
n02958343_34572.JPEG,green,,oldtimer,1
n02958343_36279.JPEG,black,,station_wagon,1
n02958343_36782.JPEG,blue,,sedan,1
n02958343_37775.JPEG,black,,hatchback,1
n02958343_38619.JPEG,grey,,convertible,1
n02958343_39171.JPEG,black,,station_wagon,0
n02958343_43870.JPEG,grey,,sedan,1
n02958343_44909.JPEG,grey,red,convertible,1
n02958343_45804.JPEG,red,,hatchback,1
n02958343_46681.JPEG,blue,,coupe,1
n02958343_47332.JPEG,grey,,sedan,1
n02958343_48994.JPEG,grey,,hatchback,1
n02958343_48999.JPEG,white,,SUV,0
n02958343_49720.JPEG,grey,,city,0
n02958343_53223.JPEG,grey,,sedan,1
n02958343_53286.JPEG,white,black,sedan,1
n02958343_53735.JPEG,red,green,hatchback,1
n02958343_54332.JPEG,orange,,city,1
n02958343_54508.JPEG,black,,coupe,1
n02958343_56340.JPEG,grey,red,hatchback,1
n02958343_56538.JPEG,grey,,hatchback,1
n02958343_56935.JPEG,grey,,sedan,1
n02958343_61068.JPEG,orange,,convertible,1
n02958343_61316.JPEG,green,white,city,1
n02958343_62170.JPEG,orange,white,sedan,1
n02958343_62444.JPEG,grey,,SUV,1
n02958343_62787.JPEG,white,,van,1
n02958343_62981.JPEG,black,,station_wagon,0
n02958343_63707.JPEG,red,,hatchback,1
n02958343_64563.JPEG,green,,hatchback,1
n02958343_65892.JPEG,red,,sedan,1
n02958343_65965.JPEG,black,,sedan,1
n02958343_67114.JPEG,white,red,coupe,1
n02958343_67454.JPEG,red,,sedan,1
n02958343_68703.JPEG,blue,,hatchback,1
n02958343_70322.JPEG,blue,,van,1
n02958343_71115.JPEG,red,,coupe,1
n02958343_72321.JPEG,green,,convertible,0
n02958343_74235.JPEG,white,,coupe,1
n02958343_74566.JPEG,grey,,sedan,1
n02958343_75694.JPEG,grey,,van,1
n02958343_76137.JPEG,white,yellow,hatchback,1
n02958343_76362.JPEG,grey,,coupe,1
n02958343_76561.JPEG,red,black,convertible,1
n02958343_79074.JPEG,grey,black,convertible,1
n02958343_79720.JPEG,grey,,van,1
n02958343_80433.JPEG,red,,hatchback,1
n02958343_81158.JPEG,yellow,black,convertible,1
n02958343_81326.JPEG,white,,hatchback,1
n02958343_81362.JPEG,grey,,sedan,1
n02958343_81581.JPEG,red,white,city,1
n02958343_81607.JPEG,white,red,van,1
n02958343_81808.JPEG,white,,pickup,1
n02958343_81823.JPEG,black,,station_wagon,1
n02958343_81854.JPEG,grey,,sedan,1
n02958343_83129.JPEG,grey,,station_wagon,1
n02958343_83278.JPEG,grey,,convertible,1
n02958343_83323.JPEG,black,,coupe,1
n02958343_85606.JPEG,white,,coupe,1
n02958343_85721.JPEG,red,,van,1
n03498781_7.JPEG,white,,hatchback,1
n03498781_29.JPEG,grey,orange,hatchback,1
n03498781_33.JPEG,black,,hatchback,1
n03498781_53.JPEG,grey,,hatchback,1
n03498781_59.JPEG,black,,hatchback,1
n03498781_61.JPEG,red,,hatchback,1
n03498781_69.JPEG,black,,hatchback,1
n03498781_70.JPEG,white,,coupe,1
n03498781_72.JPEG,white,,hatchback,1
n03498781_75.JPEG,blue,,hatchback,1
n03498781_79.JPEG,yellow,,hatchback,1
n03498781_83.JPEG,grey,,hatchback,1
n03498781_101.JPEG,blue,,hatchback,1
n03498781_103.JPEG,red,,hatchback,1
n03498781_126.JPEG,grey,,hatchback,1
n03498781_145.JPEG,red,,hatchback,1
n03498781_159.JPEG,white,,hatchback,1
n03498781_161.JPEG,white,black,hatchback,1
n03498781_177.JPEG,black,,hatchback,1
n03498781_178.JPEG,blue,,hatchback,1
n03498781_183.JPEG,red,,hatchback,1
n03498781_195.JPEG,red,,hatchback,1
n03498781_199.JPEG,red,black,hatchback,1
n03498781_209.JPEG,yellow,,hatchback,1
n03498781_211.JPEG,blue,,hatchback,1
n03498781_218.JPEG,blue,,hatchback,1
n03498781_253.JPEG,grey,,hatchback,1
n03498781_266.JPEG,blue,,hatchback,1
n03498781_277.JPEG,black,,hatchback,1
n03498781_280.JPEG,red,,hatchback,1
n03498781_281.JPEG,grey,,hatchback,1
n03498781_299.JPEG,grey,,hatchback,1
n03498781_304.JPEG,red,,hatchback,1
n03498781_315.JPEG,grey,,hatchback,1
n03498781_318.JPEG,red,,hatchback,1
n03498781_327.JPEG,white,,hatchback,1
n03498781_356.JPEG,grey,,hatchback,1
n03498781_375.JPEG,white,,hatchback,1
n03498781_381.JPEG,grey,,hatchback,1
n03498781_392.JPEG,grey,,hatchback,0
n03498781_395.JPEG,blue,,hatchback,1
n03498781_397.JPEG,white,,hatchback,1
n03498781_402.JPEG,blue,,hatchback,1
n03498781_405.JPEG,grey,,hatchback,1
n03498781_410.JPEG,grey,,hatchback,0
n03498781_428.JPEG,grey,black,hatchback,1
n03498781_438.JPEG,black,,hatchback,1
n03498781_439.JPEG,red,,hatchback,1
n03498781_466.JPEG,black,,hatchback,1
n03498781_467.JPEG,red,,hatchback,0
n03498781_469.JPEG,grey,,hatchback,1
n03498781_471.JPEG,red,,hatchback,1
n03498781_481.JPEG,grey,,hatchback,1
n03498781_511.JPEG,grey,,hatchback,1
n03498781_515.JPEG,grey,,hatchback,1
n03498781_528.JPEG,yellow,,hatchback,1
n03498781_532.JPEG,black,,hatchback,1
n03498781_533.JPEG,grey,,hatchback,1
n03498781_542.JPEG,grey,,hatchback,1
n03498781_543.JPEG,grey,,hatchback,0
n03498781_555.JPEG,blue,,hatchback,1
n03498781_558.JPEG,grey,,hatchback,1
n03498781_560.JPEG,white,,hatchback,1
n03498781_574.JPEG,black,,hatchback,1
n03498781_575.JPEG,red,,hatchback,1
n03498781_578.JPEG,white,black,hatchback,1
n03498781_592.JPEG,white,,sedan,1
n03498781_613.JPEG,red,,hatchback,1
n03498781_641.JPEG,black,,hatchback,0
n03498781_664.JPEG,white,,hatchback,1
n03498781_678.JPEG,grey,,hatchback,1
n03498781_692.JPEG,blue,red,hatchback,1
n03498781_714.JPEG,yellow,,hatchback,1
n03498781_760.JPEG,yellow,,hatchback,1
n03498781_775.JPEG,grey,,hatchback,1
n03498781_832.JPEG,blue,,hatchback,1
n03498781_837.JPEG,black,,hatchback,1
n03498781_843.JPEG,red,,hatchback,1
n03498781_875.JPEG,red,,hatchback,1
n03498781_911.JPEG,orange,,hatchback,1
n03498781_927.JPEG,red,,sedan,1
n03498781_934.JPEG,grey,,hatchback,1
n03498781_939.JPEG,black,,hatchback,1
n03498781_971.JPEG,red,,hatchback,1
n03498781_994.JPEG,blue,,hatchback,1
n03498781_1081.JPEG,grey,,sedan,1
n03498781_1099.JPEG,red,,hatchback,1
n03498781_1102.JPEG,orange,,coupe,0
n03498781_1134.JPEG,blue,,hatchback,1
n03498781_1169.JPEG,blue,,hatchback,1
n03498781_1226.JPEG,blue,,sedan,1
n03498781_1229.JPEG,grey,,hatchback,1
n03498781_1236.JPEG,blue,white,hatchback,1
n03498781_1257.JPEG,black,,hatchback,1
n03498781_1267.JPEG,white,,hatchback,1
n03498781_1272.JPEG,blue,,hatchback,1
n03498781_1297.JPEG,red,,hatchback,1
n03498781_1298.JPEG,red,,hatchback,0
n03498781_1306.JPEG,red,,hatchback,1
n03498781_1308.JPEG,grey,,hatchback,1
n03498781_1315.JPEG,red,black,hatchback,1
n03498781_1324.JPEG,white,,hatchback,1
n03498781_1335.JPEG,black,,hatchback,0
n03498781_1339.JPEG,blue,,hatchback,1
n03498781_1366.JPEG,black,,hatchback,1
n03498781_1398.JPEG,grey,,hatchback,1
n03498781_1426.JPEG,red,,hatchback,1
n03498781_1436.JPEG,orange,,hatchback,1
n03498781_1444.JPEG,red,,hatchback,1
n03498781_1461.JPEG,orange,,hatchback,1
n03498781_1464.JPEG,blue,,hatchback,1
n03498781_1466.JPEG,red,,hatchback,1
n03498781_1479.JPEG,red,,hatchback,1
n03498781_1491.JPEG,white,,hatchback,1
n03498781_1492.JPEG,brown,,hatchback,1
n03498781_1497.JPEG,white,,coupe,1
n03498781_1519.JPEG,black,,hatchback,1
n03498781_1522.JPEG,black,,hatchback,1
n03498781_1523.JPEG,blue,black,hatchback,1
n03498781_1558.JPEG,red,,hatchback,1
n03498781_1560.JPEG,red,,hatchback,1
n03498781_1561.JPEG,yellow,,hatchback,1
n03498781_1608.JPEG,grey,,hatchback,1
n03498781_1613.JPEG,blue,,hatchback,1
n03498781_1626.JPEG,white,,hatchback,1
n03498781_1650.JPEG,blue,,hatchback,1
n03498781_1656.JPEG,red,,hatchback,1
n03498781_1670.JPEG,green,,hatchback,1
n03498781_1701.JPEG,red,black,hatchback,1
n03498781_1745.JPEG,red,,hatchback,1
n03498781_1755.JPEG,blue,,hatchback,0
n03498781_1757.JPEG,red,,hatchback,0
n03498781_1767.JPEG,red,,hatchback,1
n03498781_1770.JPEG,black,,hatchback,1
n03498781_1772.JPEG,grey,,hatchback,1
n03498781_1773.JPEG,red,,hatchback,1
n03498781_1780.JPEG,black,,hatchback,1
n03498781_1785.JPEG,green,,hatchback,1
n03498781_1804.JPEG,black,,hatchback,0
n03498781_1822.JPEG,red,,hatchback,1
n03498781_1862.JPEG,orange,,hatchback,1
n03498781_1873.JPEG,grey,,hatchback,1
n03498781_1876.JPEG,green,,hatchback,1
n03498781_1877.JPEG,blue,,hatchback,1
n03498781_1891.JPEG,black,,hatchback,0
n03498781_1913.JPEG,red,,hatchback,1
n03498781_1915.JPEG,blue,,hatchback,1
n03498781_1928.JPEG,grey,,hatchback,1
n03498781_1933.JPEG,yellow,,coupe,1
n03498781_1941.JPEG,purple,,hatchback,1
n03498781_1964.JPEG,blue,white,coupe,1
n03498781_1997.JPEG,green,,hatchback,1
n03498781_2007.JPEG,blue,,hatchback,1
n03498781_2029.JPEG,white,,hatchback,1
n03498781_2030.JPEG,grey,,hatchback,1
n03498781_2042.JPEG,black,,hatchback,1
n03498781_2049.JPEG,orange,,hatchback,1
n03498781_2111.JPEG,red,,hatchback,1
n03498781_2123.JPEG,black,,hatchback,0
n03498781_2150.JPEG,red,,hatchback,1
n03498781_2159.JPEG,grey,,hatchback,1
n03498781_2223.JPEG,red,yellow,hatchback,1
n03498781_2248.JPEG,black,,hatchback,1
n03498781_2258.JPEG,red,,coupe,1
n03498781_2263.JPEG,red,,hatchback,1
n03498781_2266.JPEG,white,,hatchback,1
n03498781_2311.JPEG,red,,hatchback,1
n03498781_2316.JPEG,grey,,hatchback,1
n03498781_2335.JPEG,blue,,hatchback,1
n03498781_2339.JPEG,red,,hatchback,1
n03498781_2388.JPEG,black,,hatchback,1
n03498781_2396.JPEG,white,,hatchback,0
n03498781_2474.JPEG,white,,hatchback,1
n03498781_2505.JPEG,pink,,hatchback,1
n03498781_2550.JPEG,grey,,hatchback,1
n03498781_2560.JPEG,black,,hatchback,1
n03498781_2594.JPEG,red,,hatchback,1
n03498781_2602.JPEG,blue,,hatchback,1
n03498781_2637.JPEG,grey,,hatchback,1
n03498781_2657.JPEG,white,,coupe,1
n03498781_2661.JPEG,grey,,hatchback,1
n03498781_2680.JPEG,blue,,hatchback,1
n03498781_2685.JPEG,black,white,hatchback,1
n03498781_2700.JPEG,black,,hatchback,1
n03498781_2701.JPEG,red,,hatchback,1
n03498781_2718.JPEG,orange,,hatchback,1
n03498781_2722.JPEG,grey,,hatchback,1
n03498781_2747.JPEG,grey,,coupe,1
n03498781_2762.JPEG,white,,coupe,0
n03498781_2779.JPEG,red,,hatchback,1
n03498781_2785.JPEG,grey,,hatchback,1
n03498781_2801.JPEG,grey,,hatchback,1
n03498781_2802.JPEG,black,,hatchback,1
n03498781_2810.JPEG,blue,black,hatchback,1
n03498781_2817.JPEG,white,,hatchback,0
n03498781_2826.JPEG,black,,hatchback,0
n03498781_2827.JPEG,grey,,hatchback,1
n03498781_2829.JPEG,green,,hatchback,1
n03498781_2841.JPEG,grey,,hatchback,1
n03498781_2842.JPEG,red,white,hatchback,1
n03498781_2844.JPEG,yellow,blue,hatchback,0
n03498781_2845.JPEG,grey,,hatchback,1
n03498781_2857.JPEG,black,,hatchback,1
n03498781_2858.JPEG,yellow,white,hatchback,1
n03498781_2862.JPEG,black,,hatchback,1
n03498781_2865.JPEG,grey,,hatchback,1
n03498781_2882.JPEG,black,,hatchback,1
n03498781_2883.JPEG,red,,hatchback,1
n03498781_2886.JPEG,red,white,hatchback,0
n03498781_2892.JPEG,black,,hatchback,1
n03498781_2910.JPEG,red,,hatchback,1
n03498781_2919.JPEG,blue,yellow,coupe,1
n03498781_2925.JPEG,red,,coupe,1
n03498781_2927.JPEG,brown,,coupe,1
n03498781_2932.JPEG,grey,,hatchback,1
n03498781_2937.JPEG,yellow,,hatchback,1
n03498781_2944.JPEG,yellow,red,hatchback,1
n03498781_2952.JPEG,white,,hatchback,1
n03498781_2954.JPEG,red,,hatchback,1
n03498781_2959.JPEG,red,,coupe,1
n03498781_2974.JPEG,yellow,,hatchback,1
n03498781_2976.JPEG,grey,,hatchback,1
n03498781_2984.JPEG,red,,hatchback,1
n03498781_2986.JPEG,grey,,hatchback,1
n03498781_2988.JPEG,red,,hatchback,1
n03498781_3010.JPEG,red,,hatchback,0
n03498781_3022.JPEG,orange,,coupe,0
n03498781_3039.JPEG,black,,sedan,1
n03498781_3046.JPEG,blue,black,hatchback,1
n03498781_3054.JPEG,red,,coupe,1
n03498781_3063.JPEG,green,,hatchback,1
n03498781_3066.JPEG,black,,hatchback,1
n03498781_3069.JPEG,grey,,hatchback,1
n03498781_3071.JPEG,red,,hatchback,1
n03498781_3076.JPEG,grey,,hatchback,1
n03498781_3083.JPEG,yellow,,hatchback,1
n03498781_3084.JPEG,grey,,hatchback,1
n03498781_3094.JPEG,white,,hatchback,1
n03498781_3100.JPEG,grey,,hatchback,1
n03498781_3102.JPEG,black,,hatchback,1
n03498781_3108.JPEG,grey,,hatchback,1
n03498781_3148.JPEG,red,,hatchback,1
n03498781_3153.JPEG,grey,,hatchback,1
n03498781_3160.JPEG,black,,hatchback,1
n03498781_3165.JPEG,grey,,hatchback,1
n03498781_3167.JPEG,grey,,hatchback,1
n03498781_3174.JPEG,white,,coupe,1
n03498781_3190.JPEG,black,,sedan,1
n03498781_3193.JPEG,red,,hatchback,1
n03498781_3203.JPEG,black,,hatchback,1
n03498781_3205.JPEG,grey,black,hatchback,1
n03498781_3211.JPEG,white,black,hatchback,0
n03498781_3217.JPEG,blue,,hatchback,1
n03498781_3237.JPEG,grey,,sedan,1
n03498781_3241.JPEG,red,,hatchback,1
n03498781_3249.JPEG,red,white,hatchback,1
n03498781_3261.JPEG,black,,hatchback,1
n03498781_3267.JPEG,white,,sedan,1
n03498781_3269.JPEG,black,,hatchback,1
n03498781_3292.JPEG,blue,,hatchback,1
n03498781_3298.JPEG,yellow,,hatchback,1
n03498781_3304.JPEG,red,,hatchback,1
n03498781_3307.JPEG,blue,,hatchback,1
n03498781_3309.JPEG,grey,,hatchback,1
n03498781_3312.JPEG,grey,,hatchback,1
n03498781_3314.JPEG,green,,hatchback,1
n03498781_3327.JPEG,white,,hatchback,1
n03498781_3330.JPEG,grey,,hatchback,1
n03498781_3334.JPEG,white,,hatchback,0
n03498781_3348.JPEG,grey,,hatchback,1
n03498781_3353.JPEG,white,,hatchback,1
n03498781_3361.JPEG,blue,,hatchback,1
n03498781_3362.JPEG,black,,hatchback,1
n03498781_3373.JPEG,red,,hatchback,1
n03498781_3379.JPEG,grey,,hatchback,1
n03498781_3389.JPEG,blue,,hatchback,1
n03498781_3393.JPEG,blue,,hatchback,1
n03498781_3403.JPEG,blue,,hatchback,1
n03498781_3405.JPEG,black,,hatchback,1
n03498781_3415.JPEG,blue,,hatchback,1
n03498781_3418.JPEG,blue,,hatchback,1
n03498781_3428.JPEG,black,,hatchback,1
n03498781_3432.JPEG,black,,hatchback,1
n03498781_3436.JPEG,red,,hatchback,1
n03498781_3444.JPEG,black,,sedan,1
n03498781_3457.JPEG,red,,hatchback,1
n03498781_3458.JPEG,black,,sedan,1
n03498781_3462.JPEG,green,,hatchback,0
n03498781_3468.JPEG,red,,hatchback,1
n03498781_3471.JPEG,grey,,sedan,1
n03498781_3472.JPEG,red,,coupe,0
n03498781_3483.JPEG,black,,hatchback,1
n03498781_3487.JPEG,yellow,,hatchback,1
n03498781_3490.JPEG,red,,hatchback,1
n03498781_3498.JPEG,grey,,hatchback,1
n03498781_3501.JPEG,blue,,hatchback,1
n03498781_3515.JPEG,black,,hatchback,1
n03498781_3516.JPEG,blue,,hatchback,1
n03498781_3517.JPEG,white,,hatchback,1
n03498781_3519.JPEG,grey,,hatchback,1
n03498781_3522.JPEG,red,,hatchback,1
n03498781_3525.JPEG,red,,hatchback,1
n03498781_3528.JPEG,red,,hatchback,1
n03498781_3531.JPEG,black,,hatchback,1
n03498781_3532.JPEG,blue,,hatchback,1
n03498781_3544.JPEG,black,,hatchback,1
n03498781_3554.JPEG,grey,,convertible,1
n03498781_3556.JPEG,blue,,hatchback,1
n03498781_3562.JPEG,red,,hatchback,1
n03498781_3564.JPEG,black,,sedan,1
n03498781_3565.JPEG,black,,sedan,1
n03498781_3591.JPEG,blue,orange,hatchback,0
n03498781_3593.JPEG,black,,coupe,1
n03498781_3595.JPEG,red,,hatchback,1
n03498781_3607.JPEG,yellow,,coupe,1
n03498781_3610.JPEG,red,white,coupe,1
n03498781_3615.JPEG,grey,,sedan,1
n03498781_3630.JPEG,grey,,van,1
n03498781_3638.JPEG,white,,hatchback,1
n03498781_3657.JPEG,blue,,hatchback,1
n03498781_3662.JPEG,red,,hatchback,1
n03498781_3710.JPEG,black,,hatchback,1
n03498781_3721.JPEG,grey,,hatchback,0
n03498781_3722.JPEG,grey,,hatchback,1
n03498781_3743.JPEG,black,,hatchback,1
n03498781_3751.JPEG,white,,hatchback,1
n03498781_3765.JPEG,red,,hatchback,1
n03498781_3780.JPEG,red,,hatchback,0
n03498781_3795.JPEG,black,,hatchback,1
n03498781_3797.JPEG,white,black,hatchback,1
n03498781_3848.JPEG,grey,,hatchback,1
n03498781_3851.JPEG,grey,,hatchback,1
n03498781_3923.JPEG,blue,,hatchback,1
n03498781_3933.JPEG,white,,hatchback,1
n03498781_3943.JPEG,grey,,hatchback,1
n03498781_3959.JPEG,blue,,hatchback,1
n03498781_3966.JPEG,red,,hatchback,1
n03498781_3990.JPEG,yellow,,hatchback,1
n03498781_4031.JPEG,blue,,hatchback,1
n03498781_4046.JPEG,black,,hatchback,1
n03498781_4052.JPEG,grey,,hatchback,1
n03498781_4059.JPEG,grey,,hatchback,1
n03498781_4086.JPEG,white,,hatchback,1
n03498781_4105.JPEG,orange,,hatchback,1
n03498781_4133.JPEG,red,white,hatchback,1
n03498781_4153.JPEG,blue,orange,hatchback,1
n03498781_4163.JPEG,green,,hatchback,1
n03498781_4182.JPEG,red,yellow,hatchback,1
n03498781_4228.JPEG,yellow,,hatchback,1
n03498781_4256.JPEG,grey,,hatchback,1
n03498781_4266.JPEG,white,,hatchback,1
n03498781_4268.JPEG,white,,hatchback,1
n03498781_4294.JPEG,blue,,hatchback,1
n03498781_4302.JPEG,blue,,hatchback,1
n03498781_4323.JPEG,red,,hatchback,1
n03498781_4366.JPEG,yellow,,hatchback,1
n03498781_4367.JPEG,blue,,hatchback,1
n03498781_4396.JPEG,black,,hatchback,0
n03498781_4401.JPEG,yellow,,hatchback,1
n03498781_4408.JPEG,black,,hatchback,1
n03498781_4429.JPEG,blue,,hatchback,1
n03498781_4438.JPEG,grey,,hatchback,1
n03498781_4442.JPEG,white,black,hatchback,1
n03498781_4455.JPEG,green,,hatchback,1
n03498781_4470.JPEG,black,,hatchback,1
n03498781_4490.JPEG,grey,,hatchback,1
n03498781_4497.JPEG,blue,,hatchback,1
n03498781_4517.JPEG,red,,hatchback,1
n03498781_4524.JPEG,orange,,hatchback,1
n03498781_4541.JPEG,grey,,hatchback,1
n03498781_4557.JPEG,grey,,hatchback,1
n03498781_4579.JPEG,grey,,hatchback,0
n03498781_4621.JPEG,orange,,hatchback,1
n03498781_4656.JPEG,black,,hatchback,1
n03498781_4657.JPEG,blue,,hatchback,1
n03498781_4665.JPEG,blue,,hatchback,1
n03498781_4667.JPEG,black,,hatchback,1
n03498781_4671.JPEG,blue,,hatchback,1
n03498781_4677.JPEG,blue,,hatchback,1
n03498781_4680.JPEG,white,,hatchback,1
n03498781_4686.JPEG,grey,,sedan,1
n03498781_4702.JPEG,blue,,hatchback,1
n03498781_4775.JPEG,blue,,hatchback,1
n03498781_4807.JPEG,orange,,hatchback,1
n03498781_4831.JPEG,white,,station_wagon,0
n03498781_4861.JPEG,grey,,hatchback,1
n03498781_4873.JPEG,blue,,hatchback,1
n03498781_4910.JPEG,red,,hatchback,1
n03498781_4944.JPEG,grey,,hatchback,1
n03498781_5005.JPEG,grey,,hatchback,1
n03498781_5017.JPEG,red,,hatchback,1
n03498781_5032.JPEG,orange,,coupe,1
n03498781_5038.JPEG,grey,,hatchback,1
n03498781_5053.JPEG,white,,hatchback,1
n03498781_5117.JPEG,orange,,hatchback,0
n03498781_5135.JPEG,black,,hatchback,1
n03498781_5141.JPEG,grey,,hatchback,1
n03498781_5147.JPEG,yellow,,hatchback,1
n03498781_5151.JPEG,black,,hatchback,1
n03498781_5158.JPEG,grey,,hatchback,0
n03498781_5193.JPEG,white,,hatchback,1
n03498781_5221.JPEG,grey,,hatchback,1
n03498781_5234.JPEG,white,blue,hatchback,1
n03498781_5249.JPEG,blue,,hatchback,1
n03498781_5252.JPEG,black,,hatchback,1
n03498781_5270.JPEG,grey,,hatchback,1
n03498781_5273.JPEG,black,,hatchback,1
n03498781_5274.JPEG,black,,hatchback,1
n03498781_5283.JPEG,grey,,coupe,0
n03498781_5295.JPEG,grey,,hatchback,1
n03498781_5297.JPEG,white,black,hatchback,1
n03498781_5302.JPEG,black,,coupe,1
n03498781_5306.JPEG,white,,hatchback,1
n03498781_5331.JPEG,white,,hatchback,0
n03498781_5334.JPEG,black,,hatchback,1
n03498781_5401.JPEG,red,,hatchback,1
n03498781_5415.JPEG,black,,hatchback,1
n03498781_5435.JPEG,white,,hatchback,1
n03498781_5451.JPEG,blue,,hatchback,1
n03498781_5462.JPEG,blue,,hatchback,1
n03498781_5524.JPEG,grey,,hatchback,1
n03498781_5527.JPEG,grey,,hatchback,1
n03498781_5529.JPEG,white,,hatchback,1
n03498781_5531.JPEG,grey,,hatchback,1
n03498781_5553.JPEG,black,,hatchback,1
n03498781_5557.JPEG,white,,hatchback,1
n03498781_5565.JPEG,blue,,hatchback,1
n03498781_5588.JPEG,grey,,coupe,1
n03498781_5594.JPEG,white,,hatchback,1
n03498781_5610.JPEG,black,,hatchback,0
n03498781_5635.JPEG,blue,,hatchback,1
n03498781_5660.JPEG,red,,hatchback,1
